text,spam
"Subject: re : london visit  paul ,  i shall be in london in the beginning of october .  i shall notify you about the timing of my trip later this week .  vince  paul . e . day @ uk . arthurandersen . com on 09 / 18 / 2000 03 : 29 : 50 pm  to : vince . j . kaminski @ enron . com  cc :  subject : re : london visit  i understand this has been cancelled - no problem - life is kind of hectic  here  anyway ! ! why don ' t we try to rearrange next time you ' re over ?  kind regards  paul day  to : paul e . day  cc : vince . j . kaminski @ enron . com , shirley . crenshaw @ enron . com  date : 25 / 08 / 2000 19 : 10  from : vince . j . kaminski @ enron . com  subject : re : london visit  paul ,  thanks for your message . i am in process of  finalizing my plans for the trip to london in the end of  september . i delayed responding to you message till  i had more specific information .  unless there a major change in my schedule , i shall arrive  in london on monday morning ( september 18 ) and leave on  thursday in the evening .  please , let me know what would be convenient time  to meet . you can send me an e - mail message and my secretary  will contact to confirm the date and place of the meeting .  my assistant ' s name is shirley crenshaw and her phone  number is 713 853 5290 .  i look forward to meeting you , tom and julian .  vince kaminski  paul . e . day @ uk . arthurandersen . com on 08 / 25 / 2000 11 : 53 : 02 am  to : vince j kaminski / hou / ect @ ect  cc : tom . o . lewthwaite @ uk . arthurandersen . com ,  julian . leake @ uk . arthurandersen . com  subject : london visit  i understand that you will be in london around 20 september . tom lewthwaite  has  asked me to arrange a meeting between you , tom and julian leake . i understand  that you have met tom and julian before . i would also like to attend - i am  a  manager in our uk financial services practice with responsibilty for enron  from  a uk financial services perspective . we would like to discuss any risk  management concerns that you may have and any internal initiatives with which  we  could assist .  if you are happy to meet on this basis , i would be grateful if you could let  me  know how you to proceed ( whether i should arrange timings with you , your  secretary , someone in london etc ) . you can contact me on + 44 20 7783 7446 ( at  enron ' s london offices ) or on this e - mail address .  kind regards  paul day  * * * * * * * * * * * * * * * * * * * internet email confidentiality footer * * * * * * * * * * * * * * * * * * *  privileged / confidential information may be contained in this message . if you  are not the addressee indicated in this message ( or responsible for delivery  of  the message to such person ) , you may not copy or deliver this message to  anyone .  in such case , you should destroy this message and kindly notify the sender by  reply email . please advise immediately if you or your employer do not consent  to  internet email for messages of this kind . opinions , conclusions and other  information in this message that do not relate to the official business of my  firm shall be understood as neither given nor endorsed by it .  * * * * * * * * * * * * * * * * * * * internet email confidentiality footer * * * * * * * * * * * * * * * * * * *  privileged / confidential information may be contained in this message . if you  are not the addressee indicated in this message ( or responsible for delivery  of  the message to such person ) , you may not copy or deliver this message to  anyone .  in such case , you should destroy this message and kindly notify the sender by  reply email . please advise immediately if you or your employer do not consent  to  internet email for messages of this kind . opinions , conclusions and other  information in this message that do not relate to the official business of my  firm shall be understood as neither given nor endorsed by it .",0
"Subject: re :  thanks vince . i ' ll make the reservation , then send shirley the details to  issue an invite to us all .  steve  vince j kaminski  09 / 20 / 2000 05 : 10 pm  to : steven leppard / lon / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re :  steve ,  i shall talk to john sherriff about such issues . my intention  is to vest you with maximum decision making powers . it makes most sense to  me to make decisions where the information resides .  please , invite anjam or alternatively make reservations for dinner and  let shirley know . shirley can send an invitation to everybody in the group  on my behalf . it would be really bad to exclude anjam from the dinner .  it  vince  steven leppard  09 / 20 / 2000 10 : 30 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : re :  thanks vince .  dinner on sunday ok all round . do you want anjam along too ? i can ' t really  ask him , given our current relationship .  one other thing , have you had thoughts on reporting lines , who signs  expenses , etc . etc . , or are these issues to be resolved when you come over ?  cheers ,  steve  vince j kaminski  09 / 20 / 2000 04 : 14 pm  to : steven leppard / lon / ect @ ect  cc :  subject :  steve ,  steve , this is the spreadsheet .  also , please , let shirley know if the dinner on sun is ok .  vince",0
"Subject: var for enroncredit . com  rick and ted ,  it looks more like foxes building chicken houses as opposed to foxes guarding  chicken houses .  i shall send a message to bryan saying that the research has to look under  the hood and examine the mechanics  of the model in order to sign off on it . a dog and pony show is not  sufficient . in any case , the decision to approve  the model should not be left to ben and kirstee .  please , let me know what your thinking is .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 11 / 10 / 2000  01 : 31 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  bryan seyfried  11 / 10 / 2000 03 : 20 am  to : vince j kaminski / hou / ect @ ect , steven leppard / lon / ect @ ect  cc : ted murphy / hou / ect @ ect  subject : var for enroncredit . com  vince / steve - - we are going to the board in december to ask for formal  limits . as you know one of the key limits at the board level is value at  risk . to that end , it is imperative that you are comfortable with our  approach for calculating var . we have implemented a third party risk system  which holds all of our positions and are in the process of putting the debt  positions in . the system has a var engine which is being demo ' d by the  vendor today . ben and kirstee are attending the demo and if they find the  technology acceptable , i propose moving forward with implemantion of the  module . pls . let me know if this sounds reasonable and how you would  envision implementing .  thanks",0
"Subject: announcing tff 2000  happy new year ! just a note to announce the dates for this years texas  finance festival . this year we are meeting earlier in april , in san  antonio , and start the program on friday . please put the date on you  calendar and send in your registration forms asap as space at the  conference is limited . i also encourage you to register with the hotel  immediately as we were able to reserve only a limited number of rooms at  the reduced conference rate .  hope to see you all there ! more fun in texas .  john  - announcerev . doc  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",0
"Subject: dear vince ,  bardzo dziekuje za podeslana literature , szczegolnie drugie wydanie  ksiazki . bylismy w londynie w czerwcu zeszlego roku , ale w ksiegarni  znalezlismy tylko piersze wydanie . obaj z alkiem ( ojcem ) wspolpracujemy z  energetyka ( glownie polska ) od kilku lat . w zeszlym roku wydalismy ksiazke  "" gielda energii : strategie zarzadzania ryzykiem "" , a obecnie pracujemy nad  jej angielskim wydaniem . na jaki adres ci ja przyslac ?  serdeczne pozdrowienia ,  rafal",0
"Subject: re : times 2 filing units  rachel , can you give us a delivery date on p . o . no . 0898 - 984503 ? thanks , pat  anita dupont @ enron  03 / 08 / 2001 09 : 30 am  to : pat scarborough / epsc / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  subject : re : times 2 filing units  pat :  will you please notify me when these filing units are going to be delivered  as we have to unload the lateral file cabinets that are currently in that  room . also , will the men who deliver the times 2 units remove the lateral  files ? thanks . anita  - - - - - - - - - - - - - - - - - - - - - - forwarded by anita dupont / na / enron on 03 / 08 / 2001 09 : 27  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  anita dupont  02 / 21 / 2001 09 : 39 am  to : pat scarborough / epsc / hou / ect @ ect  cc : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  subject : re : times 2 filing units  pat : out co # is 0413 , rc # is 107043 . please deliver them to eb 19 c 2 .  also , please let me know when they are going to be delivered as we have to  unload the lateral file cabinets that are currently in that room . will the  men who deliver the times 2 units remove the lateral files ? thanks . anita",0
"Subject: re : interest in a position  alison ,  my group needs generally people with advanced skills in mathematics and  programming .  i shall try to help you by forwarding your resume ( with your permission ) to  other  units of enron . please , let me know if it ' s ok with you .  vince  enron north america corp .  from : mary alison bailey 11 / 21 / 2000 09 : 42 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : interest in a position  dear vince ,  when we talked last , you mentioned you were considering making additions to  your office staff . if you are still considering these additions , i would  like to talk to you and see if there might be a place for me . it would be  wonderful to work with a group such as yours .  it has been great working in recruiting , but the time has come for me to try  something else . i am beginning to look around , but wanted to talk to you  first . if my skill sets match a position you might be adding , please  consider me . i have attached my resume so that you will have an idea of what  i have done .  thank you for your consideration . have a great thanksgiving !  alison bailey  713 - 853 - 6778",0
"Subject: mid - project review date - enron  enron tiger team :  the enron tiger team mid - project review date has been set for tuesday , feb  20 from 6 : 30 - 8 : 30 pm in shdh 205 . your host will be on campus for the  review .  each of the 3 teams will present at this time followed by q & a .  all students are required to attend . questions , please contact the fap  office .  donna piazze  program director  field application project  the wharton school  univ . of pennsylvania  215 . 573 . 8394 fax 215 . 573 . 5727  fap @ management . wharton . upenn . edu  piazze @ wharton . upenn . edu",0
"Subject: password security notice  for password renewals only  it security & controls  ) password security notice  passwords  the key to maintaining information and system security is the use of  well - selected and guarded passwords . because your password is our first line  of defense , stronger password selection criteria will soon be implemented for  all employees .  password policy  passwords  (  1 . must be at least of eight characters in length .  2 . must not contain names , userids , common english dictionary words , and  begin or end with a number .  3 . must contain alphanumeric characters and contain at least one special  character . no more than fifty percent of the overall password can be in  english .  4 . must not be reused or cyclical .  5 . must be changed every 60 days .  6 . must not be publicly displayed .  7 . must not be shared with other users .  choosing a good password comes down to two things . first , avoid common  everyday words a potential hacker  , s software will be looking for . second ,  keep your password simple enough that you can remember it without having to  write it down .  please keep in mind that the enron code of ethics holds employees responsible  for password security . it security & controls conducts periodic audits to  ensure compliance with company policy .  for any problems encountered concerning password controls , please call your  appropriate resolution center ( available : 24 hrs . / day , 7 days / week ) .",0
"Subject: performance  at this point , monday december 4 th seems to be free for most of you  whose calendar i have .  let me know .  thanks !  shirley  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 10 / 30 / 2000  07 : 34 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  shirley crenshaw  10 / 30 / 2000 07 : 32 am  to : stinson gibner / hou / ect @ ect , vince j kaminski / hou / ect @ ect , pinnamaneni  krishnarao / hou / ect @ ect , zimin lu / hou / ect @ ect , maureen raymond / hou / ect @ ect ,  mike a roberts / hou / ect @ ect , vasant shanbhogue / hou / ect @ ect , osman  sezgen / hou / ees @ ees , tanya tamarchenko / hou / ect @ ect  cc :  subject : performance  good morning everyone .  please let me know which date you would prefer . december 4 or december 8 th .  thanks !  shirley  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 10 / 30 / 2000  07 : 26 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  norma villarreal  10 / 28 / 2000 10 : 47 am  to : shirley crenshaw / hou / ect @ ect , stinson gibner / hou / ect @ ect , mike a  roberts / hou / ect @ ect , vasant shanbhogue / hou / ect @ ect , pinnamaneni  krishnarao / hou / ect @ ect , maureen raymond / hou / ect @ ect , zimin lu / hou / ect @ ect ,  osman sezgen / hou / ees @ ees  cc : vince j kaminski / hou / ect @ ect , ramona perkins / corp / enron @ enron  subject : performance  the research group will be conducting a performance review committee ( prc )  meeting in early december . all vice presidents , sr . directors and directors  should attend . shirley crenshaw will be contacting you to schedule the prc  meeting date and time . these are the current available dates :  december 4 , 8 .  in preparation for the meeting please submit recommended rankings and  promotions to me based on employee feedback by november 29 , 2000 . please  included analyst / associates ,  if you have any questions please feel free to call me or ramona perkins at  x 58165 .  here is some helpful information for you as we proceed throughout he  performance evaluation process  october 25 , 2000 - november 17 , 2000 ( 3 1 / 2 weeks ) :  employees will provide a list of accomplishments occurring after june 1 , 2000  to their supervisors  employees will receive an email advising of access and passwords to pep  system ( 10 / 25 )  employees identify selected reviewers on line and will submit to supervisor  supervisor will add and / or delete reviewers in order to capture a full 360  degree feedback  supervisor will submit and reviewers will receive an e : mail advising them of  their reviewer role  reviewers can decline or complete the review  once system closes on november 17 , 2000 ,  prepare for research prc meeting ( print consolidate review , pre rank  employees , identify candidates for promotion and submit to hr )  important dates ( i will notify you of any changes ) :  september 30 , 2000 only employees before 10 / 1 / 00 will be included for pep and  bonuses  october 15 , 2000 whomever is the supervisor for employees on 10 / 15 / 00 will be  responsible for their reviews  october 25 , 2000 pep system opens ( http : / pep . corp . enron . com )  october 30 - 31 , 2000 pep overview session at doubletree  november 17 , 2000 pep system closes for feedback  november 23 - 24 thanksgiving holiday  november 29 , 2000 provide hr with pre - rankings and promotions  december tbd , 2000 research prc  january 31 , 2001 all reviews must be complete , signed and submitted to hr  norma  sr . hr representative  x 31545",0
"Subject: re : fw : enron credit model docs for the comparative model study -  to be sent to professor duffie @ stanford  iris ,  we can mention to ben that the papers will be edited and  combined into a coherent review .  vince  from : iris mack / enron @ enronxgate on 04 / 23 / 2001 01 : 49 pm  to : vasant shanbhogue / enron @ enronxgate , vince j kaminski / hou / ect @ ect , amitava dhar / corp / enron @ enron  cc :  subject : fw : enron credit model docs for the comparative model study - to be sent to professor duffie @ stanford  hi ,  attached is a bit of feedback from ben regarding the papers listed below .  can you help me out here ?  thanks ,  iris  - - - - - original message - - - - -  from : parsons , ben  sent : monday , april 23 , 2001 3 : 05 am  to : mack , iris  subject : re : enron credit model docs for the comparative model study - to be sent to professor duffie @ stanford  hi iris  i would not include paper 8 , as paper 7 supersedes it . also how much rewriting of these papers do you envisage ? some of them are not up - to - date , or were written poorly and under time - pressure , so what do you envisage eventually sending to duffie ?  thanks  ben  from : iris mack / enron @ enronxgate on 21 / 04 / 2001 22 : 30 cdt  to : ben parsons / lon / ect @ ect  cc : vasant shanbhogue @ / o = enron / ou = na / cn = recipients / cn = notesaddr / cn = e 6795104 - 40 ff 9820 - 86256525 - 68 daao @ ex @ enronxgate , vince j kaminski / hou / ect @ ect , scott salmon / eu / enron @ enron , bryan seyfried / lon / ect @ ect , nigel price / lon / ect @ ect , tomas valnek / lon / ect @ ect , george albanis / lon / ect @ ect , markus fiala / lon / ect @ ect , craig chaney / enron @ enronxgate , kim detiveaux / enron @ enronxgate , amitava dhar / corp / enron @ enron , tanya tamarchenko / hou / ect @ ect , mike mumford / lon / ect @ ect  subject : re : enron credit model docs for the comparative model study - to be sent to professor duffie @ stanford  hi ben ,  i think i have read all the papers that are to be used in the comparative model study to be sent to professor duffie at stanford .  these documents are all listed below . please let me know if i have omitted any ( however , don ' t get the impression that i am begging for more papers to read ) .  now i will try to transform my notes into a draft for professor duffie .  thanks ,  iris  list of papers for comparative model study  1 . actively managing corporate credit risk : new methodologies and instruments for non - financial firms  by r . buy , v . kaminski , k . pinnamaneni & v . shanbhogue  chapter in a risk book entitled credit derivatives : application for risk management , investment and portfolio optimisation  2 . neural network placement model  by george albanis , enroncredit ( 12 / 22 / 00 )  3 . pricing parent companies and their subsidiaries : model description and data requirements  by ben parsons and tomas valnek , research group  4 . a survey of contingent - claims approaches to risky debt valuation  by j . bohn  www . kmv . com / products / privatefirm . html  5 . the kmv edf credit measure and probabilities of default  by m . sellers , o . vasicek & a . levinson  www . kmv . com / products / privatefirm . html  6 . riskcalc for private companies : moody ' s default model  moody ' s investor service : global credit research  7 . discussion document : asset swap model  by ben parsons , research group ( 4 / 20 / 01 )  8 . asset swap calculator : detailed functional implementation specification ( version 1 . 0 )  by ben parsons , research group  9 . discussion document : live libor bootstrapping model  by ben parsons , research group ( 4 / 20 / 01 )  10 . the modelling behind the fair market curves : including country and industry offsets  by nigel m . price , enron credit trading group  11 . pricing portfolios of default swaps : synthetic cbos - moody ' s versus the full monte ( carlo )  by nigel m . price , enron credit trading group  12 . placement model vl . 0 : discussion document  by ben parsons , research group , 2000  13 . credit pricing methodology - enroncredit . com  by ben parsons , research group  14 . correlation : critical measure for calculating profit and loss on synthetic credit portfolios  by katherine siig , enron credit group  15 . discussion document : var model for enron credit  by ben parsons , research group , ( 1 / 3 / 01 )  16 . methodology to implement approximate var model for the credit trading portfolio  by kirstee hewitt , research group",0
"Subject: schedule  vince ,  my schedule for the risk 2001 conference in houston is :  arrive sunday 4 / 13 9 pm .  staying at the houstonian  depart tuesday 4 / 15 5 : 30 pm .  hopefully , we can get together .  thanks , aram ( cell phone 503 - 701 - 6692 )",0
"Subject: re : vince . . . feedback from howard on debrief  jeff ,  we shall continue talking to howard when he comes back from nyc .  i shall set up an interview with him .  vince  "" $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ "" on 02 / 05 / 2001 12 : 49 : 20 pm  please respond to "" $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ ""  to : vince . j . kaminski @ enron . com  cc :  subject : vince . . . feedback from howard on debrief  hi vince , this is exactly what i recieved back from my man in the uk . . . pls  review . any comments or instructions ?  thank you ,  jeff wesley 949 813 2241 direct  spoke to howard , he is intereste in speaking to someone higher up the  foodchain at enron . he got the impression that those people he met would  report into him . he really needs to speak to someone higher up and discuss  the roles strategic potential .  he is interested mainly in structuring which this role is not . but he  recognised where it might lead and this would potetially be interesting to  him but needs to speak to someone who is involved in the strategic direction  of enrons credit . com .  vuthy is aware that enron have intimated they want to see him again . howard  has told me there is a lot happening for him both here and in the us . vuthy  will arrange to get howard interviewed here in london early next week .  tks and rgds  alec  * get free , secure online email at http : / / www . ziplip . com / *",0
"Subject: ceraweek 2000 update !  dear ceraweek 2000 registrant ,  thank you for your recent registration to ceraweek 2000 , cera ' s 19 th annual  executive conference and related events , february 8 - 10 , 2000 in houston , tx .  ceraweek 2000 promises to be a premier international event offering senior  energy executives new ideas , insight , and strategic thinking , as well as  opportunities for discussion on the major issues facing the global energy  industries .  to keep abreast of new speakers and agenda changes , we recommend that you  visit our website at http : / / www . cera . com / ceraweek / . please note that there  have been slight changes to the agenda and schedule .  if you have questions or concerns regarding ceraweek 2000 please contact  cera registration at register @ cera . com or 800 879 - 2372 ext . 800 ( outside  the u . s . ( 617 ) 497 - 6446 ext . 800 . )  we look forward to seeing you in houston .  sincerely ,  cera registration  - attl . htm",0
"Subject: re : contact info  glenn ,  please , contact rudi zipter to set up an interview with him and david port .  vince  "" glenn darrah "" on 04 / 25 / 2001 04 : 27 : 03 pm  please respond to gdarrah @ bigfoot . com  to : vince . j . kaminski @ enron . com  cc :  subject : contact info  vincent ,  congratulations on spearheading the mind ' s eye madness event - it looks like  quite a success . my biggest disappointment is that i am leaving enron this  week and have been too busy to participate as much as i would like . i have  had continued interest in the work and presentations that amy oberg has  done , so would have really enjoyed the workshop yesterday . i am still  considering doing some or all of the motorcade friday , however that may  work .  separately , thanks for the update in the lobby today on the enterprise risk  project . please keep in touch with me . as i mentioned , my redeployment  period ends tomorrow ( april 26 ) , but i currently do not have an outside job  lined up and still have a lot of interest in the project if something can be  worked out over the next few weeks . although he is not in the same group as  david port , i have worked a lot with brad larson in the rac underwriting  group - he may be a good source of information on me also .  contact information :  e - mail : gdarrah @ bigfoot . com  phone : 713 . 668 . 4277  cell : 713 . 320 . 5615  thanks ,  glenn darrah  get your free download of msn explorer at http : / / explorer . msn . com",0
Subject: re : congratulations  thanks vince and likewise congratulations on your promotion to md ! i enjoyed  getting to work with you and your group over the past year . rick c .,0
"Subject: energy leader consulting generation evaluator ( ege )  shirley :  as requested , herein is information regarding the meeting with vince kaminski .  the presentation on the ege tool ' s applications and the allegheny energy case study is timed to take an hour . if the meeting is most conveniently scheduled for tuesday , may 29 , might i request it be set for late afternoon ( as my other appointments are the next day ) .  and , as vince will recall , i was co - leader of the energy consulting business of phb hagler bailly , and developer of the ramp up , real time , 75 check and electric strategy tools . presently , i am ceo of energy leader consulting ( elc ) .  background  the u . s . power generation industry has become increasingly efficient in recent years . rapidly growing new entrants seek profit maximization aggressively . utilities , who still control most power plants , endeavor to adopt the entrants ' methods . yet , inefficiency among many utilities remains widespread .  utility inefficiency arises from adherence to decades - old habits and in unit commitment and dispatch and planned maintenance scheduling . many utilities , notwithstanding the industry - wide trend towards profit maximization , cling to ingrained routines .  inefficiency can also arise from the diseconomies of small scale . a utility may operate a relatively small system ( fewer than a dozen plants ) . a small system lacks portfolio diversification and perspective in its focus on its regulated customers , playing the wholesale market at the margin .  for a variety of reasons , utilities are reluctant to cut back the starts of their generating units , let alone shut down any ( even temporarily or seasonally ) . economically inefficient units continue to be committed , week after week , and run in the half - load range .  ege objectives  ege identifies and assesses generating units of a utility with questionable commitment routines . taking into account transmission and reliability factors , the procedure points towards profit opportunities that may be exploited by another industry participant .  i . an industry participant can use ege as a basis for a medium or long - term wholesale power transaction with a utility ; or to price wholesale power more aggressively , to take market share from the utility ( i . e . , compel changes in unit commitment habits ) .  ii . an industry participant can use ege to spot and quantify efficiencies that would come from a merger or acquisition .  iii . a power plant developer can use ege to estimate the incremental value a new plant will enjoy when the target utility ' s unit commitment routines inevitably become rationalized .  specific ege concepts  ege reduces and analyses the extraordinary but unwieldy continuous emission monitoring data base intelligently focusing on profit opportunities .  it produces indicative statistics such as :  a . the frequency distribution of starts per week ;  b . the frequency distribution of starts by day / 15 - minute segment during the week ;  c . the frequency distribution of load level ;  d . the frequency distribution of hours of operation per start ;  e . average heat rate and approximate fully - allocated cost in the half - load range ;  f . average ramp rate from the half - load range ;  g . the frequency distribution of unused connected capacity during the highest demand hours ; and  h . forced - off maintenance outage rate ( where indicated ) .  indicative statistics are generally aggregated by month / year ; in some cases , by temperature range . ( they can be by regional wholesale prices as well . ) ege establishes if the target utility has changed unit commitment routines significantly in recent years .  ege is based upon uniquely timely actual hourly operating data . ege is now updated for the 4 th quarter 2000 ( through december 31 , 2000 ) . ege lst quarter 2000 ( through march 31 , 2001 ) will be available approximately june 15 , 2001 .  ege also compares and ranks generating units ' commitment and dispatch with that of similar units operated by the target utility ( as well as other regional generators ) . some utilities operate a group of economically marginal units at the half - load level for lengthy time periods ( without an apparent reliability basis ) , splitting the limited economic demand for power among the units .  other ege supporting data :  i . planned maintenance schedule ( where indicated ) ;  j . actual maximum generating capacity ;  k . actual minimum generating capacity ( actual maximums and minimums can differ significantly from government - reported values ) ;  l . average heat rate in the full - load range ; and  m . average heat rate in the three - quarter - load range .  with respect to a generating units ' average heat rate in the half - load , three - quarter - load and full - load ranges , it can be instructive to rank these relative to similar generating units within a region . it can also be of interest to identify significant seasonal variations in average heat rates and maximum capacities , and changes in recent years in these parameters .  the real - world example of allegheny energy  allegheny energy can serve as a case study to illustrate the application of ege . in the 4 th quarter 2000 , for instance , one high - cost generating unit was started virtually every weekday morning ( 52 times ) and committed for the whole day ( in all but two cases ) . arguably , there are power products that could substitute for this routine ( in part at least ) at a profit to the seller of the product and allegheny energy .  another high - cost allegheny energy generating unit was started virtually every weekend during the autumn ( nine times ) and committed for most of the coming week . at another plant , two high - cost units were operated too often in the expensive half - load range ( some 550 hours ) and three - quarter - load range ( another 400 to 600 hours ) ; they were seldom called upon to run at higher levels . again , there are power products that that address these practices and might appeal to allegheny energy .  offering of energy leader consulting ( elc )  ege is a procedure , not a software package or data base . elc believes this format is more effective in arming clients with the information they need to act upon profit opportunities .  elc transfers its "" knowledge "" about the ege procedure and the supporting data methods in a straight - forward four - step process :  1 . enron would select one to three target utilities .  2 . elc would perform the ege procedure on the target utilities .  3 . employing this real - world analysis as a pedagogic tool , elc , in a one - day seminar with enron personnel , would instruct how to perform the procedure in the future ( without the assistance of elc ) .  4 . optionally , elc would provide ege supporting data , quarterly , to enron .  the basic ege supporting data set is national including all generating units under the continuous emission monitoring program ( virtually all fossil fuel units ) . parameters that are incorporated , and the data set format , will be specified upon request . custom modifications will be considered .  steven a . mitnick  chief executive officer  energy leader consulting  4807 41 st street , nw  washington , dc 20016  ( 202 ) 997 - 0924 voice  ( 202 ) 537 - 0906 fax  smitnick @ energyleader . com",0
"Subject: thanks vince  ok vince .  alec at rw and i are ready for you concerning howard .  thank you for the information .  jeff  * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *  jeff  my interview with howard will be scheduled on a different day .  vince  * get free , secure online email at http : / / www . ziplip . com / *",0
"Subject: re : mit offers  karen ,  the total of 5 offers . i sent you 2 cvs electronically , 2 hard copies to  charlene .  paulo ' s resume will follow .  vince  karen marshall  02 / 22 / 2000 03 : 51 pm  to : vince j kaminski / hou / ect @ ect  cc : charlene jackson / corp / enron @ enron , ginger b gamble / hou / ect @ ect , celeste  roberts / hou / ect @ ect  subject : mit offers  vince ,  do you want 3 offers extended or 5 ? i just noticed that you plan to fax two  additional resumes . if so , when can i expect the additional resumes ?  karen  - - - - - - - - - - - - - - - - - - - - - - forwarded by karen marshall / hou / ect on 02 / 22 / 2000  03 : 38 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  karen marshall  02 / 22 / 2000 03 : 37 pm  to : vince j kaminski / hou / ect @ ect  cc : charlene jackson / corp / enron @ enron , ginger b gamble / hou / ect @ ect , celeste  roberts / hou / ect @ ect  subject : mit offers  vince ,  i will handle the offer letters for the candidates . i have the resumes for  darten williams and sevil yaman . i know you only provided the e - mail memo  for paulo rocha , but i really need his resume in order to capture the  necessary information for his offer letter .  please have him e - mail it to me at karen . marshall @ enron . com  thanks ,  karen marshall  recruiting manager",0
"Subject: reviewer approval  please note that your employees have suggested the following people to  complete a feedback form on their behalf . you will need to access the  performance management system ( pep ) to either approve or decline these  suggested reviewers . once you have approved the suggested reviewers they  will be notified and can begin completing the feedback form .  your list of employees that have suggested reviewers are listed below :  date suggested : may 24 , 2000  feedback due date : jun 16 , 2000  employee name : crenshaw , shirley j  date suggested : may 19 , 2000  feedback due date : jun 16 , 2000  employee name : kollaros , alexios  date suggested : may 22 , 2000  feedback due date : jun 16 , 2000  employee name : krishnarao , pinnamaneni v  date suggested : may 22 , 2000  feedback due date : jun 16 , 2000  employee name : shanbhogue , vasant",0
"Subject: now visible red  to : mike a roberts / hou / ect , jose marquez / corp / enron @ enron , tony  hamilton / eu / enron @ enron  cc : stephen bennett / na / enron @ enron  subject : leaving london  hi guys . . .  tony and i wanted to summarize "" where we go from here "" - here is how we see  it . i left the string attached - just read below . . . .  - - - - - - - - - - - - - - - - - - - - - - forwarded by stephen bennett / na / enron on 04 / 26 / 2001  10 : 44 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  tony hamilton  04 / 26 / 2001 10 : 46 am  to : stephen bennett / na / enron @ enron  cc :  subject : re : leaving london  my comments in blue . . .  tony  enron capital & trade resources corp .  from : stephen bennett 26 / 04 / 2001 16 : 36  to : tony hamilton / eu / enron @ enron  cc :  subject : leaving london  hi guys . . .  before leaving here i wanted to quickly summarize the projects that have been  left open :  1 ) tony shifts his focus slightly toward more development - a little less day  to day forecasting  development  - building and developing a transatlantic heating demand model -  including shipment  - building an nao model and index for wx deriv  - developing a model for the api number  - examine uk met data and potential for getting ensemble forecasts from  the ecmwf  - keep up with non - enron global markets ' future needs without commiting  current resources  operational  - begin daily briefings for agriculture - examine data sources and  forecast products  - continue to produce global summary - with help from steve / jose in houston  - continue to produce 1 - 5 and 6 - 10 day forecasts for europe coordinating  with houston  - continue to coordinate on us 6 - 10 day forecasts with houston  - continue monday / wednesday briefings for crude meetings  - provide met comment and support toward weekly / monthly / seasonal official  outlooks from the uk met for wxderiv ( team support from houston )  - design and develop forecast of met forecast ( try to beat their release  by at least 1 hour ) prior to each daily update ( like our bloomberg forecaster )  - identify any additional "" market - movers "" , anticipate and add value to  same  "" back - burner ""  - develop a method for providing probability distribution / confidence  graphics based on numerical forecast guidance and ensemble data  "" on the shelf ""  - daily briefings and products for uk gas  - daily briefings and products for continental power  - daily briefings and products for dutch power  - weather support for coal trading ?  - daily forecasts of and comment on uk met official 3 - 5 and 6 - 10  forecasts  - automation of temperature history / forecast plots from model ensemble  data  2 ) steve continues to work on a few ongoing projects and ties up "" loose ends ""  on - going  - automate a process for getting forecast temps ( model / other ) from  earthsat data  - continue to produce the us part of the global exec summary  - consult with tony on 1 - 5 day europe forecast  - continue to produce port status report - work on expanding this report  - european forecast verification ( like houston )  "" loose - ends ""  - contract with wsi for met data  - talk to earthsat about a daily conference call for tony  - talk to uk met office about a daily conference call for tony  - refine list of europe forecast cities and get them from earthsat  - make sure jose didn ' t destroy my house ! !  3 ) jose  - continues to investigate data for global ag and works with tony on  getting ag products up and running  - makes sure steve ' s dog is in perfect shape to return home this weekend  ( i . e . find one with identical markings before steve gets back ! )  - order mofongo for london research luncheons !  that ' s it - see you tuesday . . . .  steve",0
